language_code,word,pinyin,meaning_en,frequency_rank,source_freq,source_dict
zh,小姐,xiao3 jie5,young lady,256,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,上帝,Shang4 di4,God,257,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,认识,ren4 shi5,know,258,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正在,zheng4 zai4,be in the process of; to be currently ...-ing,259,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那样,na4 yang4,that kind,260,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,父亲,fu4 qin1,father,261,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,高兴,gao1 xing4,happy,262,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,明天,ming2 tian1,tomorrow,263,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,重要,zhong4 yao4,important; significant; major,264,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,跑,pao2,to paw,265,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,警察,jing3 cha2,police; police officer,266,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,只要,zhi3 yao4,so long as; provided; if,267,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,干什么,gan4 shen2 me5,what are you doing?,268,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,好像,hao3 xiang4,as if,269,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,再见,zai4 jian4,goodbye,270,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,月,yue4,moon,271,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,继续,ji4 xu4,continue; to proceed with; to go on with,272,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,出,chu1,go out; to come out,273,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,今晚,jin1 wan3,tonight,274,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,他妈的,ta1 ma1 de5,damn it!,275,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,回家,hui2 jia1,return home,276,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,它们,ta1 men5,they; them,277,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,多少,duo1 shao3,number; amount,278,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,电话,dian4 hua4,telephone,279,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,听到,ting1 dao4,hear,280,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,干嘛,gan4 ma2,what are you doing?,281,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,干,gan1,old variant of 乾|干[gan1],282,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,医生,yi1 sheng1,doctor,283,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,要是,yao4 shi5,if,284,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女孩,nu:3 hai2,girl; lass,285,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,所,suo3,actually,286,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,马上,ma3 shang4,at once,287,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,过去,guo4 qu4,past; former; previous,288,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,以前,yi3 qian2,before,289,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,儿子,er2 zi5,son,290,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哪儿,na3 r5,where?,291,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,说话,shuo1 hua4,speak,292,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,买,mai3,buy,293,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,看起来,kan4 qi3 lai5,seemingly; apparently; looks as if; appears to be; gives the impression that; seems on the face of it to be,294,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,完全,wan2 quan2,complete; whole,295,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,该死,gai1 si3,Damn it!,296,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,美国,Mei3 guo2,United States; USA; US,297,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怎样,zen3 yang4,how,298,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,回去,hui2 qu5,return,299,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,以,yi3,old variant of 以[yi3],300,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,却,que4,old variant of 卻|却[que4],301,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,其他,qi2 ta1,other,302,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,永远,yong3 yuan3,forever,303,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,家伙,jia1 huo5,variant of 家伙[jia1 huo5],304,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,之后,zhi1 hou4,after; behind,305,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,看见,kan4 jian4,see; to catch sight of,306,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,或者,huo4 zhe3,or,307,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,小心,xiao3 xin1,be careful,308,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,行,hang2,row; line,309,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,别人,bie2 ren5,other people; others; other person,310,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,成为,cheng2 wei2,become; to turn into,311,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,写,xie3,write,312,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不到,bu4 dao4,not to arrive,313,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,情况,qing2 kuang4,circumstances; state of affairs; situation,314,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,送,song4,send; to deliver; to transmit,315,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,伙计,huo3 ji5,partner,316,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,玩,wan2,play,317,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,见到,jian4 dao4,see,318,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放,fang4,put,319,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,晚上,wan3 shang5,evening,320,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,喝,he1,drink,321,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,总是,zong3 shi4,always,322,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,好好,hao3 hao3,well; carefully; nicely; properly,323,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,号,hao2,to wail; to howl,324,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,如此,ru2 ci3,like this; so; such,325,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,家,jia1,used in 傢伙|家伙[jia1 huo5] and 傢俱|家俱[jia1 ju4],326,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坐,Zuo4,surname Zuo,327,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,了解,liao3 jie3,understand,328,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有没有,you3 mei2 you3,Do have ...?,329,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,兄弟,xiong1 di4,brothers,330,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,没什么,mei2 shen2 me5,it doesn't matter; it's nothing; never mind,331,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,结束,jie2 shu4,termination,332,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,机会,ji1 hui4,opportunity,333,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,已,yi3,already,334,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,安全,an1 quan2,safe; secure,335,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,拜托,bai4 tuo1,request sb to do sth,336,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,决定,jue2 ding4,decide; to determine; to make up one's mind,337,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,穿,chuan1,wear,338,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,确定,que4 ding4,definite,339,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,里面,li3 mian4,variant of 裡面|里面[li3 mian4],340,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怎么办,zen3 me5 ban4,what's to be done,341,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,还好,hai2 hao3,not bad; pretty good,342,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,无法,wu2 fa3,unable to; incapable of,343,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,小时,xiao3 shi2,hour,344,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,站,zhan4,station,345,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,清楚,qing1 chu5,clear,346,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有些,you3 xie1,some,347,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,错,Cuo4,surname Cuo,348,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,帮助,bang1 zhu4,assistance; aid,349,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,长官,zhang3 guan1,senior official,350,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,公司,gong1 si1,company; firm; corporation,351,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,打电话,da3 dian4 hua4,make a telephone call,352,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,房子,fang2 zi5,house,353,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,根本,gen1 ben3,fundamental,354,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,懂,dong3,understand,355,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,办法,ban4 fa3,way of handling sth; means; measure; solution to a problem,356,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不管,bu4 guan3,not to be concerned,357,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,混蛋,hun2 dan4,scoundrel,358,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,关于,guan1 yu2,pertaining to,359,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,搞,gao3,do,360,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,计划,ji4 hua4,plan,361,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,唯一,wei2 yi1,only; sole,362,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女儿,nu:3 er2,daughter,363,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,宝贝,bao3 bei4,treasured object,364,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,每个,mei3 ge4,each; every,365,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怎么回事,zen3 me5 hui2 shi4,what's the matter?,366,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,其实,qi2 shi2,actually; in fact; really,367,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,漂亮,piao4 liang5,pretty; beautiful,368,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,黑体,hei1 ti3,bold,369,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,车,Che1,surname Che,370,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,人们,ren2 men5,people,371,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,真正,zhen1 zheng4,genuine; real; true,372,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,甚至,shen4 zhi4,even; so much so that,373,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那边,na4 bian5,over there,374,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,弄,long4,lane,375,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,开,kai1,open,376,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不好,bu4 hao3,no good,377,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,喔,o1,oh; I see,378,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,回,hui2,circle,379,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,进来,jin4 lai2,come in,380,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,夫人,fu1 ren5,lady,381,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,愿意,yuan4 yi4,wish,382,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,麻烦,ma2 fan5,trouble; inconvenience,383,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,睡,shui4,sleep,384,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哇,wa1,Wow!,385,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,就要,jiu4 yao4,will,386,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,打算,da3 suan4,plan,387,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,完,wan2,finish,388,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,故事,gu4 shi4,old practice,389,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,一种,yi1 zhong3,one kind of; one type of,390,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,害怕,hai4 pa4,be afraid; to be scared,391,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,救,jiu4,variant of 救[jiu4],392,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,手,shou3,hand,393,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,房间,fang2 jian1,room,394,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,由,you2,follow,395,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那儿,na4 r5,there,396,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,衣服,yi1 fu5,clothes,397,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,枪,Qiang1,surname Qiang,398,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,母亲,mu3 qin1,mother,399,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,另,ling4,other,400,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,下来,xia4 lai5,come down,401,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,听说,ting1 shuo1,hear,402,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不了,bu4 le5,no thanks,403,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,注意,zhu4 yi4,take note of; to pay attention to,404,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,改变,gai3 bian4,change,405,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,没关系,mei2 guan1 xi5,it doesn't matter,406,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,接受,jie1 shou4,accept; to acquiesce,407,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,妻子,qi1 zi3,wife and children,408,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老,lao3,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity,409,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,失去,shi1 qu4,lose,410,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,回到,hui2 dao4,return to,411,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,以后,yi3 hou4,after,412,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,话,hua4,dialect,413,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,是否,shi4 fou3,whether,414,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,疯,feng1,insane,415,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生命,sheng1 ming4,life,416,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,她们,ta1 men5,they; them,417,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,忙,mang2,busy,418,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,进去,jin4 qu4,go in,419,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,抓,zhua1,grab,420,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女士,nu:3 shi4,lady,421,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,原因,yuan2 yin1,cause,422,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,刚才,gang1 cai2,just now,423,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,保护,bao3 hu4,protect,424,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,选择,xuan3 ze2,select; to pick,425,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,几个,ji3 ge5,a few,426,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,笑,xiao4,old variant of 笑[xiao4],427,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,关系,guan1 xi5,relation,428,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,从来,cong2 lai2,always,429,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,当时,dang1 shi2,then; at that time,430,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,出现,chu1 xian4,appear,431,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,结婚,jie2 hun1,marry; to get married,432,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,些,xie1,"classifier indicating a small amount or small number greater than 1: some, a few, several",433,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,至少,zhi4 shao3,at least,434,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,挺,ting3,straight,435,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,成功,Cheng2 gong1,"Chenggong or Chengkung town in Taitung County 臺東縣|台东县[Tai2 dong1 Xian4], southeast Taiwan",436,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,奇怪,qi2 guai4,strange,437,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,虽然,sui1 ran2,although; even though,438,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,忘,wang4,forget,439,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,太好了,tai4 hao3 le5,very good,440,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,身上,shen1 shang5,on the body,441,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,或许,huo4 xu3,perhaps; maybe,442,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,讲,jiang3,speak,443,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,岁,sui4,"variant of 歲|岁[sui4], year",444,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,保证,bao3 zheng4,guarantee,445,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,外面,wai4 mian4,outside,446,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,丈夫,zhang4 fu5,husband,447,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,连,Lian2,surname Lian,448,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,国家,guo2 jia1,country; nation; state,449,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,整个,zheng3 ge4,whole,450,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,特别,te4 bie2,unusual; special,451,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那种,na4 zhong3,that kind of,452,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不同,bu4 tong2,different,453,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,著,zhu4,make known,454,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,变成,bian4 cheng2,change into,455,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,够,gou4,enough,456,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,难道,nan2 dao4,don't tell me ...,457,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,学校,xue2 xiao4,school,458,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,样子,yang4 zi5,appearance,459,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,倒,dao3,fall; to collapse; to lie horizontally,460,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,电影,dian4 ying3,movie; film,461,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,谈谈,tan2 tan2,discuss; to have a chat,462,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,危险,wei1 xian3,danger,463,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,开心,kai1 xin1,feel happy,464,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,别的,bie2 de5,else,465,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,才能,cai2 neng2,talent,466,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,闭嘴,bi4 zui3,Shut up!,467,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正,zheng1,first month of the lunar year,468,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,进行,jin4 xing2,to proceed; to be in progress; to be underway,469,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,照片,zhao4 pian4,photograph,470,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,刚刚,gang1 gang5,just recently,471,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,而已,er2 yi3,that's all,472,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,完成,wan2 cheng2,complete; to accomplish,473,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,方式,fang1 shi4,way; method; manner; mode; pattern,474,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,做到,zuo4 dao4,accomplish,475,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,爸,ba4,father,476,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,声音,sheng1 yin1,voice,477,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,第一次,di4 yi1 ci4,the first time; for the first time,478,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,看来,kan4 lai5,apparently,479,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,只能,zhi3 neng2,can only,480,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,太太,tai4 tai5,married woman,481,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,下去,xia4 qu4,go down,482,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,绝对,jue2 dui4,absolute; unconditional,483,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,处理,chu3 li3,handle; to deal with,484,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,欢迎,huan1 ying2,welcome,485,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,眼睛,yan3 jing5,eye,486,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,通过,tong1 guo4,pass through; to get through,487,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,行动,xing2 dong4,operation,488,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,啥,sha2,dialectal equivalent of 什麼|什么[shen2 me5],489,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,感到,gan3 dao4,feel; to sense; to perceive,490,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,最近,zui4 jin4,recently,491,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,各位,ge4 wei4,everybody,492,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,这边,zhe4 bian1,this side,493,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,待,dai1,stay; to remain,494,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,掉,diao4,fall,495,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不好意思,bu4 hao3 yi4 si5,feel embarrassed,496,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,猜,cai1,guess,497,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,使,shi3,make,498,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,作为,zuo4 wei2,one's conduct,499,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,于,Yu2,surname Yu,500,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,狗,gou3,dog,501,hermitdave-frequencywords-zh_cn-50k,cc-cedict
