language_code,word,pinyin,meaning_en,frequency_rank,source_freq,source_dict
zh,另外,ling4 wai4,additional,751,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,提供,ti2 gong1,offer,752,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,记住,ji4 zhu5,remember,753,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,听见,ting1 jian4,hear,754,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信,xin4,letter,755,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,国王,guo2 wang2,king,756,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,面前,mian4 qian2,in front of,757,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,几乎,ji1 hu1,almost; nearly; practically,758,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,日子,ri4 zi5,day,759,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,舒服,shu1 fu5,comfortable,760,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,原来,yuan2 lai2,original; former,761,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,再也,zai4 ye3,ever again; any longer,762,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,操,cao1,old variant of 操[cao1],763,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,纽约,Niu3 yue1,New York,764,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,早就,zao3 jiu4,already at an earlier time,765,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,逼,bi1,variant of 逼[bi1],766,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有关,you3 guan1,have sth to do with,767,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放开,fang4 kai1,let go,768,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信息,xin4 xi1,information; news; message,769,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,星期,xing1 qi1,week,770,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不得不,bu4 de2 bu4,have no choice or option but to,771,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,发誓,fa1 shi4,vow,772,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,钥匙,yao4 shi5,key,773,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,错误,cuo4 wu4,mistaken; false; wrong,774,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放松,fang4 song1,relax; to slacken; to loosen,775,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,约会,yue1 hui4,appointment,776,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,船,chuan2,variant of 船[chuan2],777,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,打扰,da3 rao3,disturb,778,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女,nu:3,female,779,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,手机,shou3 ji1,cell phone; mobile phone,780,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,二,er4,two,781,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,到处,dao4 chu4,everywhere,782,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,攻击,gong1 ji1,attack,783,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,第一,di4 yi1,first,784,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,建议,jian4 yi4,propose; to suggest; to recommend,785,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,日本,Ri4 ben3,Japan,786,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,理由,li3 you2,reason,787,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,事实上,shi4 shi2 shang4,in fact,788,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,阿,a1,"prefix used before monosyllabic names, kinship terms etc to indicate familiarity",789,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,跳舞,tiao4 wu3,dance,790,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生气,sheng1 qi4,get angry; to be furious,791,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,久,jiu3,long,792,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信任,xin4 ren4,trust,793,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,此,ci3,this; these,794,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,差不多,cha4 bu5 duo1,almost,795,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,原谅,yuan2 liang4,excuse,796,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,神,Shen2,God,797,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,经常,jing1 chang2,frequently; constantly; regularly; often,798,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,的确,di2 que4,really,799,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,之一,zhi1 yi1,one of,800,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,幸福,xing4 fu2,happiness,801,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哎,ai1,hey!,802,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,便,bian4,plain,803,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,马,Ma3,surname Ma,804,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,算,suan4,regard as,805,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,吃饭,chi1 fan4,have a meal,806,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正是,zheng4 shi4,is precisely,807,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不必,bu4 bi4,need not,808,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,幸运,xing4 yun4,fortunate; lucky,809,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,丢,diu1,lose,810,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,长,chang2,long,811,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,而是,er2 shi4,rather,812,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,住手,zhu4 shou3,desist,813,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,动物,dong4 wu4,animal,814,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,弟弟,di4 di5,younger brother,815,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,道歉,dao4 qian4,apologize,816,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,严重,yan2 zhong4,grave; serious; severe; critical,817,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,人家,ren2 jia1,household,818,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坚持,jian1 chi2,persevere with,819,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,想象,xiang3 xiang4,imagine; to envision,820,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,按,an4,press,821,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,礼物,li3 wu4,gift; present,822,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,每次,mei3 ci4,every time,823,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,将军,jiang1 jun1,general,824,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,剩下,sheng4 xia4,remain; to be left over,825,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有事,you3 shi4,be occupied with sth,826,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老爸,lao3 ba4,father; dad,827,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,系统,xi4 tong3,system,828,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,全都,quan2 dou1,all,829,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,组织,zu3 zhi1,organize,830,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,敌人,di2 ren2,enemy,831,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,看上去,kan4 shang5 qu5,it would appear,832,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老天,lao3 tian1,God,833,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,认真,ren4 zhen1,conscientious,834,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,分,fen1,divide; to separate,835,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,书,Shu1,abbr. for 書經|书经[Shu1 jing1],836,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,往,wang3,go,837,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,关心,guan1 xin1,be concerned about; to care about,838,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坏,huai4,bad,839,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,骗,pian4,cheat,840,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,中国,Zhong1 guo2,China,841,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生意,sheng1 yi4,life force,842,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,上去,shang4 qu4,go up,843,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,值得,zhi2 de5,worth the money,844,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,搞定,gao3 ding4,fix,845,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,寻找,xun2 zhao3,seek; to look for,846,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,派对,pai4 dui4,party,847,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,许多,xu3 duo1,many,848,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,学生,xue2 sheng5,student,849,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,下次,xia4 ci4,next time,850,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,通知,tong1 zhi1,notify,851,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,救命,jiu4 ming4,save sb's life,852,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,表现,biao3 xian4,show,853,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,利用,li4 yong4,exploit,854,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,受伤,shou4 shang1,sustain injuries,855,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,后来,hou4 lai2,afterwards; later,856,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,早上好,zao3 shang5 hao3,Good morning!,857,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,精神,jing1 shen2,spirit,858,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,居然,ju1 ran2,unexpectedly,859,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,受到,shou4 dao4,receive; to be ...ed,860,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,大学,Da4 xue2,"the Great Learning, one of the Four Books 四書|四书[Si4 shu1] in Confucianism",861,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那时,na4 shi2,then,862,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,既然,ji4 ran2,since; as; this being the case,863,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,几天,ji3 tian1,several days,864,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有时,you3 shi2,sometimes,865,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,米,Mi3,surname Mi,866,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,总,zong3,general; overall,867,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,真相,zhen1 xiang4,the truth about sth; the actual facts,868,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,恨,hen4,hate,869,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,卡,ka3,stop,870,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不知,bu4 zhi1,not to know,871,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,远,yuan3,far,872,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,警官,jing3 guan1,constable; police officer,873,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,属于,shu3 yu2,belong to; to fall under,874,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,什,shen2,what,875,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,可不是,ke3 bu5 shi4,exactly!; indeed; that's for sure,876,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怪,guai4,bewildering,877,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怀疑,huai2 yi2,doubt; to be skeptical of,878,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,笨蛋,ben4 dan4,fool; idiot,879,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,战斗,zhan4 dou4,fight,880,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,承认,cheng2 ren4,admit,881,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,法律,fa3 lu:4,law,882,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,别说,bie2 shuo1,say nothing of; not to mention; let alone,883,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,简体,jian3 ti3,"simplified form of Chinese characters, as opposed to traditional form 繁體|繁体[fan2 ti3]",884,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,记录,ji4 lu4,record,885,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,见面,jian4 mian4,meet; to see each other,886,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,能力,neng2 li4,capability,887,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,足够,zu2 gou4,enough; sufficient,888,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,瞧,qiao2,look at,889,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,同样,tong2 yang4,same; equal; similar,890,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,白痴,bai2 chi1,idiocy,891,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,拒绝,ju4 jue2,refuse; to decline; to reject,892,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,影响,ying3 xiang3,influence,893,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,画,hua4,draw; to paint,894,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,其,qi2,his,895,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,德,De2,Germany,896,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,交易,jiao1 yi4,deal; to trade; to transact,897,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,管,guan3,variant of 管[guan3],898,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,开门,kai1 men2,to open a door,899,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,意味着,yi4 wei4 zhe5,signify,900,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,或是,huo4 shi4,or,901,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,美,Mei3,the Americas,902,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,教授,jiao4 shou4,professor,903,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,享受,xiang3 shou4,enjoy,904,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,喝酒,he1 jiu3,drink,905,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,好多,hao3 duo1,many,906,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,接下来,jie1 xia4 lai2,accept,907,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,腿,tui3,leg,908,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,走开,zou3 kai1,leave; to walk away; to beat it,909,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,合作,he2 zuo4,cooperate; to collaborate; to work together,910,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女朋友,nu:3 peng2 you5,girlfriend,911,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,好吃,hao3 chi1,tasty; delicious,912,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,事件,shi4 jian4,incident; event,913,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,出发,chu1 fa1,set off,914,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,酒吧,jiu3 ba1,bar,915,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,多么,duo1 me5,how,916,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不如,bu4 ru2,not equal to; not as good as; inferior to,917,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,指,zhi3,finger,918,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,客人,ke4 ren2,visitor,919,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,换,huan4,exchange,920,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,梦想,meng4 xiang3,to dream of,921,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,英雄,ying1 xiong2,hero,922,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,傻,sha3,foolish,923,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,血,xie3,see 血[xue4],924,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,扔,reng1,throw,925,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,藏,Zang4,Tibet,926,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,杀人,sha1 ren2,homicide,927,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,一会儿,yi1 hui4 r5,a moment,928,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,变,bian4,change,929,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,约,yao1,weigh in a balance or on a scale,930,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,行为,xing2 wei2,action; conduct; behavior; activity,931,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,头发,tou2 fa5,hair,932,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,适合,shi4 he2,fit; to suit,933,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,恭喜,gong1 xi3,congratulate,934,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,上次,shang4 ci4,last time,935,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,地狱,di4 yu4,hell; underworld; Naraka,936,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不在乎,bu4 zai4 hu5,not to care,937,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生,sheng1,grow; to give birth; to produce; to be born,938,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哪个,na3 ge5,which,939,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,实在,shi2 zai4,really,940,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,路上,lu4 shang5,on the road,941,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,接近,jie1 jin4,approach; to get close to,942,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不准,bu4 zhun3,not to allow,943,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,银行,yin2 hang2,bank,944,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,碰,peng4,variant of 碰[peng4],945,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,介绍,jie4 shao4,introduce,946,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,一旦,yi1 dan4,in case,947,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,味道,wei4 dao5,flavor; taste,948,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,实际上,shi2 ji4 shang4,in fact,949,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,感受,gan3 shou4,sense,950,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,身份,shen1 fen4,identity; aspect of one's identity; role; capacity; status; position; rank,951,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,意外,yi4 wai4,unexpected,952,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,一般,yi1 ban1,same,953,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,吓,he4,scare,954,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,停下,ting2 xia4,stop,955,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,意义,yi4 yi4,sense,956,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,拜,bai4,bow to; to pay one's respects,957,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,婊子,biao3 zi5,prostitute,958,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,梦,meng4,dream,959,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,学习,xue2 xi2,learn,960,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,同时,tong2 shi2,at the same time; simultaneously,961,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,呼吸,hu1 xi1,breathe,962,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,经历,jing1 li4,experience; to go through,963,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,凶手,xiong1 shou3,murderer,964,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,目前,mu4 qian2,at the present time,965,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,威胁,wei1 xie2,threaten; to menace,966,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,没法,mei2 fa3,at a loss,967,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有时候,you3 shi2 hou5,sometimes,968,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,英国,Ying1 guo2,United Kingdom; Britain,969,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,男,nan2,male,970,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,什么样,shen2 me5 yang4,what kind?; what sort?,971,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老大,lao3 da4,old age,972,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,受,shou4,receive,973,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,愚蠢,yu2 chun3,silly,974,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,算了,suan4 le5,let it be,975,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,真实,zhen1 shi2,true; real,976,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,婚礼,hun1 li3,wedding ceremony,977,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,在家,zai4 jia1,be at home,978,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,允许,yun3 xu3,permit,979,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,军队,jun1 dui4,armed forces; troops,980,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,电视,dian4 shi4,television; TV,981,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,一家,yi1 jia1,the whole family,982,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,灵魂,ling2 hun2,soul,983,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,谢,Xie4,surname Xie,984,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,如,ru2,as,985,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,道,dao4,road; path,986,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,究竟,jiu1 jing4,go to the bottom of a matter,987,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,戴,Dai4,surname Dai,988,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,无论,wu2 lun4,no matter what or how,989,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,谋杀,mou2 sha1,murder,990,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,立刻,li4 ke4,immediately; at once; right away,991,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,特,te4,special,992,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,躺,tang3,recline,993,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,试图,shi4 tu2,attempt,994,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,客气,ke4 qi5,polite,995,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,文件,wen2 jian4,document,996,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,敢,gan3,dare,997,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,慢慢,man4 man4,slowly; gradually,998,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,前面,qian2 mian4,ahead,999,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,奶奶,nai3 nai5,grandma,1000,hermitdave-frequencywords-zh_cn-50k,cc-cedict